('2018-01-24 05:04:40,199 - root - INFO - Data of 39-th element received and add')
('2018-01-24 05:04:40,786 - root - INFO - Data of 40-th element received and add')
('2018-01-24 05:04:41,370 - root - INFO - Data of 41-th element received and add')
('2018-01-24 05:04:41,949 - root - INFO - Data of 42-th element received and add')
('2018-01-24 05:04:42,531 - root - INFO - Data of 43-th element received and add')
('2018-01-24 05:04:43,119 - root - INFO - Data of 44-th element received and add')
('2018-01-24 05:04:43,706 - root - INFO - Data of 45-th element received and add')
('2018-01-24 05:04:44,291 - root - INFO - Data of 46-th element received and add')
('2018-01-24 05:04:44,874 - root - INFO - Data of 47-th element received and add')
('2018-01-24 05:04:45,464 - root - INFO - Data of 48-th element received and add')
('2018-01-24 05:04:46,051 - root - INFO - Data of 49-th element received and add')
('2018-01-24 05:04:46,051 - root - INFO - Data of every id showstories received!')
('2018-01-24 05:04:46,053 - root - INFO - Data is filtered out')
('2018-01-24 05:04:46,054 - root - INFO - File report.csv created!')
('2018-01-24 05:04:46,054 - root - INFO - Header write to file report.csv !')
('2018-01-24 05:04:46,060 - root - INFO - Data write to file report.csv !')
('2018-01-24 05:04:46,674 - root - INFO - ALL OK! All id categoty newstories received!')
('2018-01-24 05:04:47,277 - root - INFO - Data of 0-th element received and add')
('2018-01-24 05:04:47,858 - root - INFO - Data of 1-th element received and add')
('2018-01-24 05:04:48,471 - root - INFO - Data of 2-th element received and add')
('2018-01-24 05:04:49,074 - root - INFO - Data of 3-th element received and add')
('2018-01-24 05:04:49,686 - root - INFO - Data of 4-th element received and add')
('2018-01-24 05:04:50,284 - root - INFO - Data of 5-th element received and add')
('2018-01-24 05:04:50,880 - root - INFO - Data of 6-th element received and add')
('2018-01-24 05:04:51,484 - root - INFO - Data of 7-th element received and add')
('2018-01-24 05:04:52,074 - root - INFO - Data of 8-th element received and add')
('2018-01-24 05:04:52,662 - root - INFO - Data of 9-th element received and add')
('2018-01-24 05:04:53,286 - root - INFO - Data of 10-th element received and add')
('2018-01-24 05:04:53,905 - root - INFO - Data of 11-th element received and add')
('2018-01-24 05:04:54,486 - root - INFO - Data of 12-th element received and add')
('2018-01-24 05:04:55,096 - root - INFO - Data of 13-th element received and add')
('2018-01-24 05:04:55,678 - root - INFO - Data of 14-th element received and add')
('2018-01-24 05:04:56,267 - root - INFO - Data of 15-th element received and add')
('2018-01-24 05:04:56,864 - root - INFO - Data of 16-th element received and add')
('2018-01-24 05:04:57,450 - root - INFO - Data of 17-th element received and add')
('2018-01-24 05:04:58,031 - root - INFO - Data of 18-th element received and add')
('2018-01-24 05:04:58,628 - root - INFO - Data of 19-th element received and add')
('2018-01-24 05:04:59,683 - root - INFO - Data of 20-th element received and add')
('2018-01-24 05:05:00,397 - root - INFO - Data of 21-th element received and add')
('2018-01-24 05:05:01,215 - root - INFO - Data of 22-th element received and add')
('2018-01-24 05:05:01,806 - root - INFO - Data of 23-th element received and add')
('2018-01-24 05:05:02,430 - root - INFO - Data of 24-th element received and add')
('2018-01-24 05:05:03,012 - root - INFO - Data of 25-th element received and add')
('2018-01-24 05:05:03,593 - root - INFO - Data of 26-th element received and add')
('2018-01-24 05:05:04,176 - root - INFO - Data of 27-th element received and add')
('2018-01-24 05:05:04,757 - root - INFO - Data of 28-th element received and add')
('2018-01-24 05:05:05,335 - root - INFO - Data of 29-th element received and add')
('2018-01-24 05:05:05,921 - root - INFO - Data of 30-th element received and add')
('2018-01-24 05:05:06,507 - root - INFO - Data of 31-th element received and add')
('2018-01-24 05:05:07,092 - root - INFO - Data of 32-th element received and add')
('2018-01-24 05:05:07,679 - root - INFO - Data of 33-th element received and add')
('2018-01-24 05:05:08,266 - root - INFO - Data of 34-th element received and add')
('2018-01-24 05:05:08,852 - root - INFO - Data of 35-th element received and add')
('2018-01-24 05:05:09,438 - root - INFO - Data of 36-th element received and add')
('2018-01-24 05:05:10,020 - root - INFO - Data of 37-th element received and add')
('2018-01-24 05:05:10,604 - root - INFO - Data of 38-th element received and add')
('2018-01-24 05:05:11,189 - root - INFO - Data of 39-th element received and add')
('2018-01-24 05:05:11,772 - root - INFO - Data of 40-th element received and add')
('2018-01-24 05:05:12,358 - root - INFO - Data of 41-th element received and add')
('2018-01-24 05:05:12,940 - root - INFO - Data of 42-th element received and add')
('2018-01-24 05:05:13,521 - root - INFO - Data of 43-th element received and add')
('2018-01-24 05:05:14,107 - root - INFO - Data of 44-th element received and add')
('2018-01-24 05:05:14,700 - root - INFO - Data of 45-th element received and add')
('2018-01-24 05:05:15,288 - root - INFO - Data of 46-th element received and add')
('2018-01-24 05:05:15,872 - root - INFO - Data of 47-th element received and add')
('2018-01-24 05:05:16,455 - root - INFO - Data of 48-th element received and add')
('2018-01-24 05:05:17,035 - root - INFO - Data of 49-th element received and add')
('2018-01-24 05:05:17,617 - root - INFO - Data of 50-th element received and add')
('2018-01-24 05:05:18,204 - root - INFO - Data of 51-th element received and add')
('2018-01-24 05:05:18,796 - root - INFO - Data of 52-th element received and add')
('2018-01-24 05:05:19,382 - root - INFO - Data of 53-th element received and add')
('2018-01-24 05:05:19,968 - root - INFO - Data of 54-th element received and add')
('2018-01-24 05:05:20,556 - root - INFO - Data of 55-th element received and add')
('2018-01-24 05:05:21,166 - root - INFO - Data of 56-th element received and add')
('2018-01-24 05:05:21,749 - root - INFO - Data of 57-th element received and add')
('2018-01-24 05:05:22,332 - root - INFO - Data of 58-th element received and add')
('2018-01-24 05:05:22,912 - root - INFO - Data of 59-th element received and add')
('2018-01-24 05:05:23,501 - root - INFO - Data of 60-th element received and add')
('2018-01-24 05:05:24,099 - root - INFO - Data of 61-th element received and add')
('2018-01-24 05:05:24,684 - root - INFO - Data of 62-th element received and add')
('2018-01-24 05:05:25,272 - root - INFO - Data of 63-th element received and add')
('2018-01-24 05:05:25,855 - root - INFO - Data of 64-th element received and add')
('2018-01-24 05:05:26,443 - root - INFO - Data of 65-th element received and add')
('2018-01-24 05:05:27,034 - root - INFO - Data of 66-th element received and add')
('2018-01-24 05:05:28,245 - root - INFO - Data of 67-th element received and add')
('2018-01-24 05:05:28,833 - root - INFO - Data of 68-th element received and add')
('2018-01-24 05:05:29,413 - root - INFO - Data of 69-th element received and add')
('2018-01-24 05:05:29,997 - root - INFO - Data of 70-th element received and add')
('2018-01-24 05:05:30,586 - root - INFO - Data of 71-th element received and add')
('2018-01-24 05:05:31,181 - root - INFO - Data of 72-th element received and add')
('2018-01-24 05:05:31,768 - root - INFO - Data of 73-th element received and add')
('2018-01-24 05:05:32,352 - root - INFO - Data of 74-th element received and add')
('2018-01-24 05:05:32,938 - root - INFO - Data of 75-th element received and add')
('2018-01-24 05:05:33,526 - root - INFO - Data of 76-th element received and add')
('2018-01-24 05:05:34,112 - root - INFO - Data of 77-th element received and add')
('2018-01-24 05:05:34,696 - root - INFO - Data of 78-th element received and add')
('2018-01-24 05:05:35,288 - root - INFO - Data of 79-th element received and add')
('2018-01-24 05:05:35,872 - root - INFO - Data of 80-th element received and add')
('2018-01-24 05:05:36,459 - root - INFO - Data of 81-th element received and add')
('2018-01-24 05:05:37,046 - root - INFO - Data of 82-th element received and add')
('2018-01-24 05:05:37,632 - root - INFO - Data of 83-th element received and add')
('2018-01-24 05:05:38,218 - root - INFO - Data of 84-th element received and add')
('2018-01-24 05:05:38,811 - root - INFO - Data of 85-th element received and add')
('2018-01-24 05:05:39,397 - root - INFO - Data of 86-th element received and add')
('2018-01-24 05:05:39,982 - root - INFO - Data of 87-th element received and add')
('2018-01-24 05:05:40,567 - root - INFO - Data of 88-th element received and add')
('2018-01-24 05:05:41,156 - root - INFO - Data of 89-th element received and add')
('2018-01-24 05:05:41,745 - root - INFO - Data of 90-th element received and add')
('2018-01-24 05:05:42,330 - root - INFO - Data of 91-th element received and add')
('2018-01-24 05:05:42,918 - root - INFO - Data of 92-th element received and add')
('2018-01-24 05:05:43,502 - root - INFO - Data of 93-th element received and add')
('2018-01-24 05:05:44,089 - root - INFO - Data of 94-th element received and add')
('2018-01-24 05:05:44,678 - root - INFO - Data of 95-th element received and add')
('2018-01-24 05:05:45,267 - root - INFO - Data of 96-th element received and add')
('2018-01-24 05:05:45,853 - root - INFO - Data of 97-th element received and add')
('2018-01-24 05:05:46,433 - root - INFO - Data of 98-th element received and add')
('2018-01-24 05:05:47,016 - root - INFO - Data of 99-th element received and add')
('2018-01-24 05:05:47,598 - root - INFO - Data of 100-th element received and add')
('2018-01-24 05:05:48,187 - root - INFO - Data of 101-th element received and add')
('2018-01-24 05:05:48,770 - root - INFO - Data of 102-th element received and add')
('2018-01-24 05:05:49,362 - root - INFO - Data of 103-th element received and add')
('2018-01-24 05:05:49,945 - root - INFO - Data of 104-th element received and add')
